ICB23CD,ICB23NM,mh_snomed,mhsds_flag,Der_Financial_Year,assess_attends,assess_time_total,treat_attends,treat_time_total,conclude_attends,conclude_time_total,depart_attends,depart_time_total,decadm_attends,decadm_time_total
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,1,0,2022/23,97,3158,99,12039,99,12039,100,22941,3,446
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,1,0,2023/24,101,2937,101,13857,101,13857,105,25613,1,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,1,1,2019/20,939,24903,766,126936,860,262655,965,213283,63,15530
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,1,1,2020/21,897,21237,843,108915,891,237789,911,198382,23,4649
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,1,1,2021/22,1063,35550,911,198596,888,305913,1032,292169,12,3729
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,1,1,2022/23,1245,46386,970,236876,973,237570,1255,355776,11,2015
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,1,1,2023/24,1164,39424,809,179657,809,179657,1159,315456,9,3525
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,0,0,2019/20,66662,1348912,52396,4781053,71569,11790505,71795,11708443,22884,3680586
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,0,0,2020/21,37240,709738,30923,1983680,41456,6223078,41595,6166729,14260,1966001
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,0,0,2021/22,74466,2295006,61898,6497590,62477,9572281,82001,16740852,11210,2082022
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,0,0,2022/23,82674,2527266,84749,10362416,84760,10376153,92430,21966666,7858,1955407
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,0,0,2023/24,75555,1631839,73687,8481134,73687,8481134,82765,18236214,9090,2072172
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,0,1,2019/20,25362,563434,19047,1914400,27407,5328968,27498,5310137,7895,1467682
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,0,1,2020/21,15767,365841,12404,916273,17632,3342288,17696,3352110,5909,1013502
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,0,1,2021/22,22873,903398,18554,2180285,18775,3152969,25731,6409043,4191,988720
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,0,1,2022/23,22135,811520,22734,3221722,22738,3226792,25227,7348632,2947,891466
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,0,1,2023/24,20718,518549,20177,2821508,20177,2821508,22609,6413089,3183,916551
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,1,0,2019/20,156,3583,129,12958,170,32227,170,31926,81,15181
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,1,0,2020/21,154,2937,170,12219,200,32286,200,32533,115,17577
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,1,0,2021/22,173,6914,185,20982,186,33478,232,45208,41,7397
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,1,0,2022/23,147,5664,170,26887,170,26887,180,46365,3,603
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,1,0,2023/24,116,2355,113,18496,113,18496,123,31591,3,555
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,1,1,2019/20,948,25527,673,88662,1001,287253,1007,285012,280,78477
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,1,1,2020/21,845,21729,652,54620,939,246528,943,247648,298,77726
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,1,1,2021/22,956,43378,674,97455,673,154030,1025,368029,158,54349
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,1,1,2022/23,1067,44754,1077,198902,1077,198902,1118,434706,112,49111
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,1,1,2023/24,1072,28734,1077,182984,1077,182984,1088,387592,114,52800
E54000026,NHS Mid and South Essex Integrated Care Board,0,0,2019/20,13192,336231,18539,1584002,18899,2837603,18912,2869762,635,120906
E54000026,NHS Mid and South Essex Integrated Care Board,0,0,2020/21,7725,104671,13353,803244,13529,1694023,13546,1721797,392,66269
E54000026,NHS Mid and South Essex Integrated Care Board,0,0,2021/22,64046,1251805,71902,6295862,72071,6586129,74832,13614850,3814,715030
E54000026,NHS Mid and South Essex Integrated Care Board,0,0,2022/23,69534,1598585,77250,8262964,77252,8268109,80351,17106596,4167,923351
E54000026,NHS Mid and South Essex Integrated Care Board,0,0,2023/24,69792,1215222,76507,7399238,76507,7399238,79275,16147249,5108,1042480
E54000026,NHS Mid and South Essex Integrated Care Board,0,1,2019/20,5799,153359,7934,715740,8128,1396925,8135,1424293,388,91819
E54000026,NHS Mid and South Essex Integrated Care Board,0,1,2020/21,3799,60554,6047,392972,6149,918394,6158,938588,235,47104
E54000026,NHS Mid and South Essex Integrated Care Board,0,1,2021/22,29101,580557,37285,3325743,37357,3452112,38487,7874298,1522,415573
E54000026,NHS Mid and South Essex Integrated Care Board,0,1,2022/23,25529,566735,35341,4024225,35345,4029423,36402,8962556,1868,655155
E54000026,NHS Mid and South Essex Integrated Care Board,0,1,2023/24,25422,504808,33870,3535059,33870,3535059,35128,8259001,1972,621853
E54000026,NHS Mid and South Essex Integrated Care Board,1,0,2019/20,69,1873,84,8924,84,13856,84,13879,1,174
E54000026,NHS Mid and South Essex Integrated Care Board,1,0,2020/21,52,867,69,4743,69,9635,69,9644,0,0
E54000026,NHS Mid and South Essex Integrated Care Board,1,0,2021/22,155,2968,185,19929,185,20167,187,34790,3,320
E54000026,NHS Mid and South Essex Integrated Care Board,1,0,2022/23,165,3011,209,26371,209,26551,210,47568,3,1479
E54000026,NHS Mid and South Essex Integrated Care Board,1,0,2023/24,130,2419,158,17608,158,17608,159,35396,4,1409
E54000026,NHS Mid and South Essex Integrated Care Board,1,1,2019/20,591,18289,721,68847,721,136907,719,134621,9,3750
E54000026,NHS Mid and South Essex Integrated Care Board,1,1,2020/21,471,6759,624,41727,621,116827,621,117540,9,3116
E54000026,NHS Mid and South Essex Integrated Care Board,1,1,2021/22,1321,29714,1710,184196,1709,194130,1695,499343,69,24874
E54000026,NHS Mid and South Essex Integrated Care Board,1,1,2022/23,1187,29822,1521,206054,1521,206054,1487,492610,78,32104
E54000026,NHS Mid and South Essex Integrated Care Board,1,1,2023/24,1071,22541,1253,160245,1253,160245,1239,396573,52,24696
E54000027,NHS North West London Integrated Care Board,0,0,2019/20,54983,1979567,61762,6331423,69192,13443310,69425,13743441,4008,704692
E54000027,NHS North West London Integrated Care Board,0,0,2020/21,39606,996810,42503,2731458,47286,7727624,47455,8041921,4516,705580
E54000027,NHS North West London Integrated Care Board,0,0,2021/22,86964,3008012,97812,8951226,99148,10201884,107088,22454093,12778,2396097
E54000027,NHS North West London Integrated Care Board,0,0,2022/23,116377,4344656,113433,11000826,113441,11036963,123656,27698763,13600,2677428
E54000027,NHS North West London Integrated Care Board,0,0,2023/24,116565,2694919,111770,8223801,111770,8223801,121779,24899548,17901,3697362
E54000027,NHS North West London Integrated Care Board,0,1,2019/20,15645,584443,16949,1844785,19175,4379920,19236,4515127,1567,328774
E54000027,NHS North West London Integrated Care Board,0,1,2020/21,13493,357727,14249,978357,15854,3165568,15915,3308113,1778,339171
E54000027,NHS North West London Integrated Care Board,0,1,2021/22,23089,845441,25072,2493040,25483,2944676,27758,6978974,3702,843479
E54000027,NHS North West London Integrated Care Board,0,1,2022/23,25339,990748,24813,2709731,24817,2720977,27598,7700811,3649,963672
E54000027,NHS North West London Integrated Care Board,0,1,2023/24,23852,586305,22736,2169131,22736,2169131,25435,6691293,3653,982802
E54000027,NHS North West London Integrated Care Board,1,0,2019/20,180,5963,226,27099,233,56111,235,54027,6,961
E54000027,NHS North West London Integrated Care Board,1,0,2020/21,170,4438,201,15109,209,45958,209,47192,4,1010
E54000027,NHS North West London Integrated Care Board,1,0,2021/22,208,6994,258,29428,258,30457,266,62721,5,1024
E54000027,NHS North West London Integrated Care Board,1,0,2022/23,257,11387,268,38222,268,38249,290,84587,11,5105
E54000027,NHS North West London Integrated Care Board,1,0,2023/24,200,3688,212,24230,212,24230,215,59955,16,2373
E54000027,NHS North West London Integrated Care Board,1,1,2019/20,887,32713,987,122900,1073,360275,1085,364663,48,11915
E54000027,NHS North West London Integrated Care Board,1,1,2020/21,1017,24047,1162,101602,1191,359517,1206,363021,62,15894
E54000027,NHS North West London Integrated Care Board,1,1,2021/22,1514,48122,1748,213351,1757,227282,1760,601199,144,46746
E54000027,NHS North West London Integrated Care Board,1,1,2022/23,1716,58481,1771,245536,1772,246661,1729,733531,269,129157
E54000027,NHS North West London Integrated Care Board,1,1,2023/24,1439,40836,1355,176255,1355,176255,1422,577858,200,82105
E54000028,NHS North Central London Integrated Care Board,0,0,2019/20,46473,1152981,45752,4641969,51159,9160528,51146,9639710,5147,1083181
E54000028,NHS North Central London Integrated Care Board,0,0,2020/21,24235,469473,24511,1459784,27411,3936489,27478,4234129,2650,466184
E54000028,NHS North Central London Integrated Care Board,0,0,2021/22,76012,1596305,77631,7568089,78423,9515494,80590,16113505,8097,1595832
E54000028,NHS North Central London Integrated Care Board,0,0,2022/23,89942,1819822,87901,9911420,87917,9926668,92947,21013597,9393,2022024
E54000028,NHS North Central London Integrated Care Board,0,0,2023/24,79699,1346095,76544,7583150,76544,7583150,81181,17688278,9869,2141311
E54000028,NHS North Central London Integrated Care Board,0,1,2019/20,14766,361069,14562,1457044,16530,3216707,16517,3454201,2027,467709
E54000028,NHS North Central London Integrated Care Board,0,1,2020/21,9139,176382,9277,606617,10457,1799095,10477,1979455,1330,272378
E54000028,NHS North Central London Integrated Care Board,0,1,2021/22,22014,457010,22558,2287623,22858,3014855,23572,5381546,2859,648541
E54000028,NHS North Central London Integrated Care Board,0,1,2022/23,23493,467739,22922,2659873,22925,2666398,24302,6357561,2970,787427
E54000028,NHS North Central London Integrated Care Board,0,1,2023/24,20858,354781,19926,2046922,19926,2046922,21135,5347127,2968,779559
E54000028,NHS North Central London Integrated Care Board,1,0,2019/20,69,1699,69,7648,74,15171,75,15578,4,1468
E54000028,NHS North Central London Integrated Care Board,1,0,2020/21,67,1065,71,5483,77,14810,79,15481,5,542
E54000028,NHS North Central London Integrated Care Board,1,0,2021/22,164,2728,190,22863,190,24164,192,39189,6,1159
E54000028,NHS North Central London Integrated Care Board,1,0,2022/23,155,3173,160,18786,160,18786,172,42370,6,3237
E54000028,NHS North Central London Integrated Care Board,1,0,2023/24,141,2447,137,17268,137,17268,143,35699,4,1362
E54000028,NHS North Central London Integrated Care Board,1,1,2019/20,284,6527,274,31827,304,93240,308,97468,31,9414
E54000028,NHS North Central London Integrated Care Board,1,1,2020/21,243,4141,251,21392,268,74340,273,80736,26,7950
E54000028,NHS North Central London Integrated Care Board,1,1,2021/22,835,15352,884,92744,886,104818,874,278665,228,56591
E54000028,NHS North Central London Integrated Care Board,1,1,2022/23,606,11444,601,77961,602,79095,613,231945,166,46756
E54000028,NHS North Central London Integrated Care Board,1,1,2023/24,655,10290,630,78579,630,78579,628,230410,177,57703
E54000029,NHS North East London Integrated Care Board,0,0,2019/20,72567,1897200,69687,4588707,98685,17261701,98656,19935118,14630,3686264
E54000029,NHS North East London Integrated Care Board,0,0,2020/21,41953,883767,40858,1804833,55418,7082299,55930,10273988,9478,2002047
E54000029,NHS North East London Integrated Care Board,0,0,2021/22,98013,2509702,97240,8465962,97752,8927458,102220,23298180,12413,3097704
E54000029,NHS North East London Integrated Care Board,0,0,2022/23,107032,3084411,104497,10867928,104525,10902029,111672,29120685,10999,3263259
E54000029,NHS North East London Integrated Care Board,0,0,2023/24,97438,2276154,105592,9816022,105592,9816022,113696,28716578,12820,3460438
E54000029,NHS North East London Integrated Care Board,0,1,2019/20,20803,549492,19655,1420654,30709,6056112,30764,7135093,5196,1540269
E54000029,NHS North East London Integrated Care Board,0,1,2020/21,13790,293866,13485,653657,19508,2905983,19759,4381240,3980,1020599
E54000029,NHS North East London Integrated Care Board,0,1,2021/22,28493,706636,27983,2602105,28134,2765823,29846,7988564,4493,1392715
E54000029,NHS North East London Integrated Care Board,0,1,2022/23,27533,779465,26656,2972476,26665,2988258,28867,8895683,3701,1369855
E54000029,NHS North East London Integrated Care Board,0,1,2023/24,24457,613524,24837,2618491,24837,2618491,27825,8382124,3693,1327047
E54000029,NHS North East London Integrated Care Board,1,0,2019/20,103,1979,98,7819,136,28485,137,30257,6,2370
E54000029,NHS North East London Integrated Care Board,1,0,2020/21,69,1265,70,4544,97,17609,98,20728,7,2140
E54000029,NHS North East London Integrated Care Board,1,0,2021/22,118,2855,135,16026,134,16739,137,34529,7,1549
E54000029,NHS North East London Integrated Care Board,1,0,2022/23,135,3654,136,18400,135,18340,147,40652,6,1538
E54000029,NHS North East London Integrated Care Board,1,0,2023/24,97,2304,104,12281,104,12281,116,38077,6,1694
E54000029,NHS North East London Integrated Care Board,1,1,2019/20,662,16837,542,51379,738,254860,760,282067,164,73209
E54000029,NHS North East London Integrated Care Board,1,1,2020/21,622,12387,578,41529,693,198957,701,266922,226,99804
E54000029,NHS North East London Integrated Care Board,1,1,2021/22,864,24591,824,99900,844,134528,875,373835,167,70885
E54000029,NHS North East London Integrated Care Board,1,1,2022/23,860,29990,827,117274,826,118159,842,410039,151,71981
E54000029,NHS North East London Integrated Care Board,1,1,2023/24,965,27567,1014,145454,1014,145454,1026,484363,204,106034
E54000030,NHS South East London Integrated Care Board,0,0,2019/20,40079,987993,38701,1423461,44192,9847287,44585,9086306,12787,1958455
E54000030,NHS South East London Integrated Care Board,0,0,2020/21,29843,718250,29810,1016504,33538,6057118,35128,5969602,9096,1127810
E54000030,NHS South East London Integrated Care Board,0,0,2021/22,89717,2466751,94599,6954323,101970,14703771,105601,21219153,12848,2076025
E54000030,NHS South East London Integrated Care Board,0,0,2022/23,107446,3162375,86432,6946048,90026,10516706,120747,26720443,13590,2322753
E54000030,NHS South East London Integrated Care Board,0,0,2023/24,70177,1829955,54315,3336057,54315,3336057,75939,16148027,10327,1678189
E54000030,NHS South East London Integrated Care Board,0,1,2019/20,15746,427364,15938,650637,17585,4704289,17770,4311465,4618,945029
E54000030,NHS South East London Integrated Care Board,0,1,2020/21,12228,317682,13284,481897,14388,3143956,15014,3071555,4336,664415
E54000030,NHS South East London Integrated Care Board,0,1,2021/22,24644,752100,28465,2093721,30153,4449095,31089,7353351,5254,1019811
E54000030,NHS South East London Integrated Care Board,0,1,2022/23,26232,897877,23862,1977047,24579,2941566,30821,8331801,4209,977583
E54000030,NHS South East London Integrated Care Board,0,1,2023/24,18789,605035,16350,1095008,16350,1095008,20864,5771909,2680,679982
E54000030,NHS South East London Integrated Care Board,1,0,2019/20,96,2845,100,4529,113,28830,114,25222,13,3646
E54000030,NHS South East London Integrated Care Board,1,0,2020/21,92,1924,118,5159,123,27879,126,27639,11,3435
E54000030,NHS South East London Integrated Care Board,1,0,2021/22,223,6273,357,38592,357,59989,364,80047,12,3446
E54000030,NHS South East London Integrated Care Board,1,0,2022/23,221,8059,187,23655,192,31111,314,80344,11,3008
E54000030,NHS South East London Integrated Care Board,1,0,2023/24,149,3470,121,12947,121,12947,195,49989,8,2798
E54000030,NHS South East London Integrated Care Board,1,1,2019/20,691,21779,603,35692,716,290069,770,271874,247,70918
E54000030,NHS South East London Integrated Care Board,1,1,2020/21,790,22348,850,47610,856,310182,932,310909,228,65542
E54000030,NHS South East London Integrated Care Board,1,1,2021/22,1352,45017,1589,153712,1664,413835,1675,626405,260,94288
E54000030,NHS South East London Integrated Care Board,1,1,2022/23,1777,69475,1433,175756,1509,324504,1927,807514,243,97382
E54000030,NHS South East London Integrated Care Board,1,1,2023/24,1160,40264,947,86180,947,86180,1173,480009,191,91935
E54000031,NHS South West London Integrated Care Board,0,0,2019/20,64491,1750570,50717,2901942,71710,13186923,71747,14020092,9928,1486243
E54000031,NHS South West London Integrated Care Board,0,0,2020/21,52573,1020005,45282,1423595,58370,8757765,58494,9371108,6479,920203
E54000031,NHS South West London Integrated Care Board,0,0,2021/22,89367,2208529,75694,3519983,80077,5190356,101358,20921870,8740,1503022
E54000031,NHS South West London Integrated Care Board,0,0,2022/23,109387,3100173,97646,5805814,97888,6033265,123515,30945321,10841,2117130
E54000031,NHS South West London Integrated Care Board,0,0,2023/24,89096,2126039,44337,3005612,44337,3005612,93568,22601377,10350,2058198
E54000031,NHS South West London Integrated Care Board,0,1,2019/20,20957,563258,16350,930855,24046,4881820,24052,5242218,3128,572707
E54000031,NHS South West London Integrated Care Board,0,1,2020/21,19093,398958,17007,609770,22239,4007950,22270,4342068,2871,499588
E54000031,NHS South West London Integrated Care Board,0,1,2021/22,23878,588121,21851,1153804,23410,1821721,29566,7216742,2934,644956
E54000031,NHS South West London Integrated Care Board,0,1,2022/23,23993,655218,23525,1615716,23588,1705513,30190,8903771,2924,740968
E54000031,NHS South West London Integrated Care Board,0,1,2023/24,21819,530821,11076,899468,11076,899468,23270,6657532,2659,695291
E54000031,NHS South West London Integrated Care Board,1,0,2019/20,160,3802,119,6612,176,35204,176,35640,8,1445
E54000031,NHS South West London Integrated Care Board,1,0,2020/21,140,2431,91,4698,152,25672,153,26409,7,1074
E54000031,NHS South West London Integrated Care Board,1,0,2021/22,105,2428,94,5901,106,11811,135,30769,2,1028
E54000031,NHS South West London Integrated Care Board,1,0,2022/23,144,4119,113,8181,114,10602,184,49939,1,235
E54000031,NHS South West London Integrated Care Board,1,0,2023/24,112,2349,66,7111,66,7111,118,29480,5,1219
E54000031,NHS South West London Integrated Care Board,1,1,2019/20,702,19609,438,21685,762,212446,761,222686,63,19588
E54000031,NHS South West London Integrated Care Board,1,1,2020/21,711,14386,500,19668,791,220431,798,236068,71,16113
E54000031,NHS South West London Integrated Care Board,1,1,2021/22,842,24070,564,42626,631,93072,930,356480,98,30403
E54000031,NHS South West London Integrated Care Board,1,1,2022/23,852,26003,605,68957,611,77661,930,416453,126,53422
E54000031,NHS South West London Integrated Care Board,1,1,2023/24,699,20428,293,36731,293,36731,664,262094,69,23799
E54000032,NHS Kent and Medway Integrated Care Board,0,0,2019/20,44520,748471,20422,1547338,19121,3882344,21120,3286187,774,140837
E54000032,NHS Kent and Medway Integrated Care Board,0,0,2020/21,24054,344753,17551,2486584,18218,3256260,19371,2907609,1350,247584
E54000032,NHS Kent and Medway Integrated Care Board,0,0,2021/22,54557,1264707,40622,6098025,41007,6381846,67371,12726285,4963,1106414
E54000032,NHS Kent and Medway Integrated Care Board,0,0,2022/23,92201,1880237,88842,8759373,88991,8861654,103943,17343311,6571,1507671
E54000032,NHS Kent and Medway Integrated Care Board,0,0,2023/24,101322,1789942,95857,7302969,95857,7302969,103480,16446178,8873,1794041
E54000032,NHS Kent and Medway Integrated Care Board,0,1,2019/20,26077,454380,10683,873526,10034,2211800,11093,1962895,570,137007
E54000032,NHS Kent and Medway Integrated Care Board,0,1,2020/21,15268,242472,10467,1536023,10891,2256673,11567,2220398,1106,260433
E54000032,NHS Kent and Medway Integrated Care Board,0,1,2021/22,25231,588031,17978,2740793,18121,2887168,30920,7145777,3342,901901
E54000032,NHS Kent and Medway Integrated Care Board,0,1,2022/23,36507,797570,35120,3985208,35188,4034450,41430,8674781,3991,1090044
E54000032,NHS Kent and Medway Integrated Care Board,0,1,2023/24,39019,732503,36729,3281800,36729,3281800,39835,8134593,4500,1198684
E54000032,NHS Kent and Medway Integrated Care Board,1,0,2019/20,104,2184,40,4355,38,11831,41,9604,2,636
E54000032,NHS Kent and Medway Integrated Care Board,1,0,2020/21,72,1005,61,7460,61,10768,61,11996,2,305
E54000032,NHS Kent and Medway Integrated Care Board,1,0,2021/22,123,2457,51,9038,52,9577,144,38778,0,0
E54000032,NHS Kent and Medway Integrated Care Board,1,0,2022/23,101,1828,105,18489,105,18489,123,27418,2,367
E54000032,NHS Kent and Medway Integrated Care Board,1,0,2023/24,81,1813,82,10283,82,10283,83,16731,1,228
E54000032,NHS Kent and Medway Integrated Care Board,1,1,2019/20,1025,22103,660,80631,608,194509,672,181889,12,4209
E54000032,NHS Kent and Medway Integrated Care Board,1,1,2020/21,1410,24325,1098,165844,1101,265552,1155,333493,64,16976
E54000032,NHS Kent and Medway Integrated Care Board,1,1,2021/22,1683,35901,699,147605,707,159106,2000,682178,137,52361
E54000032,NHS Kent and Medway Integrated Care Board,1,1,2022/23,1007,19673,1030,204550,1031,208010,1192,411778,53,23047
E54000032,NHS Kent and Medway Integrated Care Board,1,1,2023/24,759,13087,732,90033,732,90033,725,260384,71,26897
E54000034,NHS Frimley Integrated Care Board,0,0,2019/20,41027,575972,42482,4635575,42860,7788751,42891,7956052,4244,657930
E54000034,NHS Frimley Integrated Care Board,0,0,2020/21,27890,323288,29539,1986665,29684,4375989,29696,4482647,2884,336563
E54000034,NHS Frimley Integrated Care Board,0,0,2021/22,42609,573033,43392,5319435,43593,6715904,43852,8841573,4190,744672
E54000034,NHS Frimley Integrated Care Board,0,0,2022/23,41032,691510,35854,5125344,35849,5161986,42561,9694253,3073,721706
E54000034,NHS Frimley Integrated Care Board,0,0,2023/24,52316,703091,42784,4757860,42784,4757860,53839,9381240,2929,634494
E54000034,NHS Frimley Integrated Care Board,0,1,2019/20,13789,221012,14281,1616607,14448,2882712,14455,2988431,1712,321676
E54000034,NHS Frimley Integrated Care Board,0,1,2020/21,10926,137567,11506,838452,11593,2011444,11608,2098241,1319,219792
E54000034,NHS Frimley Integrated Care Board,0,1,2021/22,12886,193422,13085,1663438,13191,2227974,13285,3046184,1487,318130
E54000034,NHS Frimley Integrated Care Board,0,1,2022/23,11758,245499,10577,1630388,10585,1647020,12226,3526619,1649,496074
E54000034,NHS Frimley Integrated Care Board,0,1,2023/24,13856,221942,11831,1417439,11831,1417439,14270,3318072,1701,467569
E54000034,NHS Frimley Integrated Care Board,1,0,2019/20,124,2290,129,19147,129,29068,129,28995,5,673
E54000034,NHS Frimley Integrated Care Board,1,0,2020/21,87,861,91,7385,92,17704,92,17925,3,491
E54000034,NHS Frimley Integrated Care Board,1,0,2021/22,105,1373,111,17774,112,22592,113,29904,1,118
E54000034,NHS Frimley Integrated Care Board,1,0,2022/23,69,1530,70,16205,70,16229,72,24295,2,245
E54000034,NHS Frimley Integrated Care Board,1,0,2023/24,55,903,52,7707,52,7707,57,12704,0,0
E54000034,NHS Frimley Integrated Care Board,1,1,2019/20,678,12477,699,81567,707,181327,706,193295,155,26605
E54000034,NHS Frimley Integrated Care Board,1,1,2020/21,841,9227,876,65969,881,201749,881,228009,231,37740
E54000034,NHS Frimley Integrated Care Board,1,1,2021/22,796,11901,816,102326,817,144942,820,246419,251,46132
E54000034,NHS Frimley Integrated Care Board,1,1,2022/23,473,8587,474,68815,475,69899,490,183135,157,45191
E54000034,NHS Frimley Integrated Care Board,1,1,2023/24,378,6934,369,42040,369,42040,385,153529,131,43993
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,0,0,2019/20,13022,250564,13422,1501395,13894,2225312,13900,2456431,2905,436524
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,0,0,2020/21,6916,103058,7336,649416,7597,1063705,7598,1229694,1738,230839
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,0,0,2021/22,11952,278810,11926,1580822,11996,1668133,12392,2667527,2649,450676
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,0,0,2022/23,11447,252867,10823,1327029,10822,1329409,11686,2677133,2330,397501
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,0,0,2023/24,8122,143923,7807,636441,7807,636441,8479,1856116,1679,270391
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,0,1,2019/20,6450,122818,6737,819006,6987,1236782,6983,1461912,1590,279975
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,0,1,2020/21,4328,60549,4636,454233,4795,791317,4786,1043023,1504,250223
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,0,1,2021/22,5769,147792,5793,847999,5844,911680,5959,1673961,1812,382760
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,0,1,2022/23,5039,132798,4747,672012,4746,673719,5094,1548378,1408,313064
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,0,1,2023/24,2985,67775,2822,268388,2822,268388,3136,953959,872,185915
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,0,2019/20,47,808,48,5749,52,9142,52,10486,4,945
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,0,2020/21,33,753,37,3805,38,6430,38,7033,5,477
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,0,2021/22,42,1141,41,6830,42,7063,43,9774,5,733
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,0,2022/23,24,828,23,3919,23,3919,25,6504,2,262
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,0,2023/24,25,483,24,2230,24,2230,26,7062,2,297
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,1,2019/20,513,8715,550,72590,568,108591,565,156669,102,18297
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,1,2020/21,377,4700,394,41856,413,72319,408,120348,192,29649
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,1,2021/22,517,13631,518,75302,523,79939,520,167031,252,46418
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,1,2022/23,523,13849,493,71100,493,72169,515,176885,246,42497
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,1,1,2023/24,275,5656,265,27643,265,27643,278,87442,122,21882
E54000037,NHS Devon Integrated Care Board,0,0,2019/20,29301,833556,31292,3518084,31845,5907459,31925,5838040,3478,676906
E54000037,NHS Devon Integrated Care Board,0,0,2020/21,26321,563961,23573,1749757,30238,4528224,30317,4573632,3874,535773
E54000037,NHS Devon Integrated Care Board,0,0,2021/22,54184,1843098,50939,6685810,51114,8859789,58406,11853994,8848,1430548
E54000037,NHS Devon Integrated Care Board,0,0,2022/23,55202,1906330,47551,5949628,47452,6793675,59241,13993338,10248,1796752
E54000037,NHS Devon Integrated Care Board,0,0,2023/24,51019,1167152,49247,4521753,49247,4521753,58042,12575650,12921,1963210
E54000037,NHS Devon Integrated Care Board,0,1,2019/20,13350,368811,14361,1781742,14707,3066638,14766,3097688,1992,461777
E54000037,NHS Devon Integrated Care Board,0,1,2020/21,12773,271343,12240,1085575,15093,2662297,15147,2789600,2294,434390
E54000037,NHS Devon Integrated Care Board,0,1,2021/22,20436,748862,20140,2928814,20220,3878526,22276,5527504,3422,820262
E54000037,NHS Devon Integrated Care Board,0,1,2022/23,18628,712514,16425,2258490,16378,2599350,19932,5941419,3323,872745
E54000037,NHS Devon Integrated Care Board,0,1,2023/24,17338,461983,16908,1777914,16908,1777914,20015,5687615,4403,987534
E54000037,NHS Devon Integrated Care Board,1,0,2019/20,91,2336,95,15435,95,22697,95,23924,5,1088
E54000037,NHS Devon Integrated Care Board,1,0,2020/21,66,2015,71,9575,90,17064,90,19178,6,1114
E54000037,NHS Devon Integrated Care Board,1,0,2021/22,165,7285,170,33154,171,39240,175,47581,4,1126
E54000037,NHS Devon Integrated Care Board,1,0,2022/23,165,5919,156,24933,156,30058,169,53767,12,4612
E54000037,NHS Devon Integrated Care Board,1,0,2023/24,155,3312,164,18578,164,18578,175,53565,22,5190
E54000037,NHS Devon Integrated Care Board,1,1,2019/20,760,21839,840,135067,840,242231,849,229132,169,43101
E54000037,NHS Devon Integrated Care Board,1,1,2020/21,543,13869,349,44163,631,147972,632,167989,178,38798
E54000037,NHS Devon Integrated Care Board,1,1,2021/22,1144,41081,1156,186407,1139,248458,1190,393981,206,61604
